bv_id,year,net_assets_th_gbp
GB07117477,2014,9.006
GB07117477,2015,7.484
GB07117477,2016,7.218
GB07117477,2017,10.49
GB07117477,2018,16.706
GB07117477,2019,18.95
GB07117499,2011,1.699
GB07117499,2012,4.306
GB07117499,2013,0.733
GB07117499,2014,15.769
GB07117499,2015,4.547
GB07117499,2016,0.073
GB07117499,2017,0.073
GB07117499,2018,20.217
GB07117499,2019,3.825
GB07117511,2011,18.846
GB07117511,2012,0.108
GB07117511,2013,0.082
GB07117511,2014,19.342
GB07117511,2015,130.651
GB07117511,2016,180.573
GB07117511,2017,278.972
GB07117511,2018,605.853
GB07117511,2019,773.195
GB07117520,2011,-18.402
GB07117520,2012,-0.275
GB07117520,2013,-0.275
GB07117556,2011,1.178
GB07117556,2012,0.081
GB07117556,2013,0.311
GB07117556,2014,0.582
GB07117556,2015,0.339
GB07117556,2016,0.364
GB07117556,2017,0.044
GB07117556,2018,0.043
GB07117584,2011,11.5
GB07117584,2012,5.043
GB07117584,2013,4.776
GB07117584,2014,4.018
GB07117584,2015,3.924
GB07117584,2016,0.175
GB07117584,2017,0.174
GB07117588,2011,11.326
GB07117588,2012,13.592
GB07117588,2013,15.03
GB07117588,2014,15.764
GB07117588,2015,7.666
GB07117588,2016,-66.454
GB07117588,2017,-98.2
GB07117588,2018,-96.783
GB07117643,2011,20.68
GB07117643,2012,0.001
GB07117645,2011,-79.255
GB07117645,2012,51.507
GB07117645,2013,341.787
GB07117645,2014,220.893
GB07117645,2015,-533.786
GB07117645,2016,-695.84
GB07117645,2017,-759.288
GB07117645,2018,-782.177
GB07117659,2011,-6.225
GB07117659,2012,-4.533
GB07117659,2013,-4.381
GB07117659,2014,-6.125
GB07117659,2015,0.719
GB07117659,2016,-7.578
GB07117659,2017,6.316
GB07117659,2018,4.894
GB07117659,2019,3.241
GB07117682,2011,0.368
GB07117682,2012,1.058
GB07117682,2013,-0.127
GB07117682,2014,-0.455
GB07117682,2015,0.475
GB07117682,2016,0.012
GB07117707,2011,0.065
GB07117707,2012,-0.072
GB07117707,2013,0.401
GB07117707,2014,0.793
GB07117707,2015,0.837
GB07117707,2016,0.569
GB07117707,2017,0.934
GB07117707,2018,0.626
GB07117707,2019,0.247
GB07117721,2011,0.846
GB07117721,2012,2.508
GB07117721,2013,6.365
GB07117721,2014,7.007
GB07117721,2015,10.107
GB07117721,2016,0.74
GB07117721,2017,6.362
GB07117721,2018,6.716
GB07117721,2019,16.877
GB07117740,2011,-0.084
GB07117740,2012,-0.399
GB07117740,2013,-1.135
GB07117740,2014,-1.356
GB07117740,2015,-6.75
GB07117740,2016,-7.158
GB07117740,2017,-6.911
GB07117740,2018,-7.243
GB07117751,2011,0.027
GB07117751,2012,0.026
GB07117751,2013,0.519
GB07117751,2014,2.77
GB07117751,2015,10.147
GB07117751,2016,15.598
GB07117751,2017,36.225
GB07117751,2018,73.537
GB07117751,2019,98.822
GB07117763,2011,-17.005
GB07117763,2012,-43.767
GB07117763,2013,-49.269
GB07117763,2014,-54.627
GB07117763,2015,-58.974
GB07117763,2016,-57.579
GB07117763,2017,-54.069
GB07117763,2018,-49.624
GB07117763,2019,-47.559
GB07117780,2011,15.398
GB07117780,2012,15.398
GB07117780,2013,0.1
GB07117780,2014,0.1
GB07117780,2015,0.032
GB07117780,2016,-0.033
GB07117780,2017,16.989
GB07117780,2018,7.086
GB07117794,2011,0.1
GB07117794,2012,0.1
GB07117794,2013,0.1
GB07117794,2014,0.1
GB07117794,2015,0.1
GB07117794,2016,1.482
GB07117794,2017,2.915
GB07117794,2018,3.854
GB07117794,2019,-6.802
GB07117812,2011,13.471
GB07117812,2012,13.894
GB07117812,2013,11.59
GB07117812,2014,12.725
GB07117812,2015,14.181
GB07117812,2016,15.468
GB07117812,2017,0.004
GB07117812,2018,0.004
GB07117812,2019,0.004
GB07117899,2011,-10.042
GB07117899,2012,-9.546
GB07117899,2013,-18.551
GB07117899,2014,-1.855
GB07117899,2015,-12.52
GB07117899,2016,-13.335
GB07117899,2017,-13.034
GB07117899,2018,-24.324
GB07117899,2019,-23.626
GB07117909,2011,1.364
GB07117909,2012,3.817
GB07117909,2013,10.382
GB07117909,2014,10.749
GB07117969,2011,-31.0
GB07117969,2012,-15.0
GB07117969,2013,3.0
GB07117969,2014,11.0
GB07117982,2011,-105.89
GB07117982,2012,-182.972
GB07117982,2013,-209.256
GB07117982,2014,-207.958
GB07117982,2015,-206.953
GB07117982,2016,-206.463
GB07117982,2017,-205.849
GB07117982,2018,-205.383
GB07117982,2019,-204.963
GB07117985,2011,829.519
GB07117985,2012,270.194
GB07117985,2013,166.83
GB07117985,2014,-217.166
GB07117985,2015,-25.325
GB07117985,2016,-42.571
GB07117985,2017,-55.394
GB07117985,2018,481.756
GB07117985,2019,422.877
GB07118028,2011,17.975
GB07118028,2012,-1.345
GB07118028,2013,6.363
GB07118028,2014,1.896
GB07118028,2015,12.426
GB07118028,2016,-2.917
GB07118028,2017,1.991
GB07118028,2018,5.581
GB07118028,2019,31.436
GB07118055,2011,9.563
GB07118055,2012,14.277
GB07118055,2013,0.012
GB07118055,2014,0.015
GB07118055,2015,-18.574
GB07118055,2016,0.001
GB07118055,2017,0.001
GB07118055,2018,19.28
GB07118062,2011,0.1
GB07118062,2012,-1.127
GB07118062,2013,-0.377
GB07118062,2014,0.49
GB07118062,2015,6.47
GB07118062,2016,1.396
GB07118062,2017,11.747
GB07118071,2011,0.428
GB07118071,2012,3.858
GB07118071,2013,3.156
GB07118071,2014,2.594
GB07118071,2015,0.812
GB07118071,2016,15.805
GB07118071,2017,19.72
GB07118071,2018,15.477
GB07118138,2011,-6.085
GB07118138,2012,-16.99
GB07118138,2013,-23.907
GB07118138,2014,-18.95
GB07118138,2015,-8.689
GB07118138,2016,-21.285
GB07118138,2017,-17.078
GB07118138,2018,-21.693
GB07118138,2019,-26.306
GB07118165,2011,-1.843
GB07118165,2012,-14.409
GB07118165,2013,-1.48
GB07118174,2011,0.001
GB07118174,2012,2.964
GB07118174,2013,0.001
GB07118174,2014,0.001
GB07118174,2015,0.001
GB07118174,2016,0.001
GB07118174,2017,0.001
GB07118174,2018,0.001
GB07118174,2019,0.001
GB07118176,2011,8.676
GB07118176,2012,2.866
GB07118176,2013,-4.389
GB07118176,2014,-12.407
GB07118176,2015,-27.967
GB07118179,2011,-9.53
GB07118179,2012,0.207
GB07118179,2013,-5.773
GB07118179,2014,-5.49
GB07118179,2015,-2.778
GB07118179,2016,0.607
GB07118179,2017,0.068
GB07118179,2018,-8.447
GB07118179,2019,0.1
GB07118188,2011,0.756
GB07118188,2012,0.027
GB07118188,2013,0.056
GB07118188,2014,0.234
GB07118188,2015,0.296
GB07118188,2016,0.443
GB07118188,2017,3.183
GB07118188,2018,0.958
GB07118188,2019,0.12
GB07118191,2011,3.202
GB07118191,2012,0.832
GB07118191,2013,0.1
GB07118191,2014,0.1
GB07118191,2015,0.332
GB07118191,2016,0.301
GB07118191,2017,-0.591
GB07118191,2018,0.1
GB07118191,2019,0.1
GB07118193,2011,0.282
GB07118193,2012,-3.709
GB07118193,2013,-1.208
GB07118193,2014,-1.208
GB07118201,2011,23.49
GB07118201,2012,15.566
GB07118201,2013,-4.021
GB07118201,2014,-1.512
GB07118201,2015,-2.386
GB07118201,2016,-6.34
GB07118201,2017,-5.273
GB07118201,2018,-26.949
GB07118201,2019,-14.362
GB07118244,2011,1.771
GB07118244,2012,13.111
GB07118244,2013,13.721
GB07118244,2014,13.885
GB07118244,2015,11.773
GB07118244,2016,13.337
GB07118244,2017,9.566
GB07118260,2011,2.856
GB07118260,2012,7.572
GB07118260,2013,7.671
GB07118260,2014,8.931
GB07118260,2015,0.459
GB07118260,2016,0.29
GB07118260,2017,0.664
GB07118260,2018,-0.731
GB07118260,2019,-7.381
GB07118270,2011,-0.151
GB07118270,2012,-0.151
GB07118270,2013,-0.148
GB07118270,2014,-0.148
GB07118270,2015,-0.151
GB07118270,2016,-0.151
GB07118270,2017,-0.151
GB07118270,2018,-0.151
GB07118346,2011,5.069
GB07118346,2012,0.881
GB07118346,2013,1.581
GB07118346,2014,2.935
GB07118346,2015,3.054
GB07118346,2016,-6.139
GB07118487,2011,0.1
GB07118487,2012,5.845
GB07118487,2013,6.149
GB07118487,2014,6.699
GB07118487,2015,8.363
GB07118538,2011,6.58
GB07118538,2012,-6.677
GB07118538,2013,-6.367
GB07118538,2014,17.182
GB07118538,2015,30.027
GB07118538,2016,14.62
GB07118538,2017,9.669
GB07118538,2018,47.625
GB07118538,2019,64.753
GB07118550,2011,-135.162
GB07118550,2012,-89.723
GB07118550,2013,-69.916
GB07118550,2014,-69.916
GB07118554,2011,2.983
GB07118554,2012,4.707
GB07118554,2013,4.985
GB07118554,2014,0.019
GB07118557,2011,-9.062
GB07118557,2012,-27.673
GB07118557,2013,-34.208
GB07118563,2011,7.276
GB07118563,2012,4.344
GB07118563,2013,-1.095
GB07118563,2014,-1.095
GB07118563,2015,0.1
GB07118563,2016,0.1
GB07118563,2017,0.1
GB07118563,2018,0.1
GB07118563,2019,0.1
GB07118616,2011,6.335
GB07118616,2012,4.44
GB07118616,2013,0.34
GB07118616,2014,0.229
GB07118616,2015,4.013
GB07118616,2016,0.652
GB07118616,2017,0.606
GB07118666,2011,-13.665
GB07118666,2012,3.043
GB07118666,2013,-0.95
GB07118666,2014,-0.384
GB07118666,2015,4.177
GB07118666,2016,8.937
GB07118666,2017,4.906
GB07118666,2018,8.336
GB07118666,2019,15.377
GB07118667,2011,1.78
GB07118667,2012,-3.421
GB07118667,2013,2.181
GB07118667,2014,3.632
GB07118684,2011,-2.122
GB07118684,2012,-3.515
GB07118684,2013,10.755
GB07118684,2014,-6.503
GB07118684,2015,-16.88
GB07118684,2016,-24.061
GB07118684,2017,-29.831
GB07118684,2018,-34.489
GB07118684,2019,-36.201
GB07118715,2011,68.583
GB07118715,2012,91.494
GB07118715,2013,169.576
GB07118715,2014,236.832
GB07118715,2015,272.213
GB07118715,2016,298.049
GB07118715,2017,378.946
GB07118715,2018,422.764
GB07118715,2019,-371.762
GB07118716,2011,3.937
GB07118716,2012,3.772
GB07118716,2013,4.791
GB07118716,2014,3.643
GB07118716,2015,3.408
GB07118716,2016,2.957
GB07118716,2017,1.985
GB07118741,2011,-1.803
GB07118741,2012,-7.585
GB07118741,2013,-12.585
GB07118741,2014,-9.298
GB07118741,2015,0.1
GB07118741,2016,0.1
GB07118741,2017,0.1
GB07118741,2018,0.1
GB07118748,2011,0.002
GB07118748,2012,35.782
GB07118748,2013,51.789
GB07118748,2014,91.995
GB07118748,2015,74.937
GB07118748,2016,105.735
GB07118748,2017,136.718
GB07118748,2018,143.616
GB07118748,2019,156.571
GB07118763,2011,-437.0
GB07118763,2012,-1413.0
GB07118763,2013,-1254.0
GB07118763,2014,-1235.0
GB07118763,2015,-1222.0
GB07118763,2016,-1219.0
GB07118763,2017,-1217.0
GB07118763,2018,-1204.0
GB07118764,2011,-70.0
GB07118764,2012,421.0
GB07118764,2013,1022.0
GB07118764,2014,1864.0
GB07118764,2015,2164.0
GB07118764,2016,2259.0
GB07118764,2017,2197.0
GB07118764,2018,2404.0
GB07118768,2011,-424.181
GB07118768,2012,-684.211
GB07118768,2013,-976.748
GB07118768,2014,-976.748
GB07118768,2015,-976.748
GB07118768,2016,-976.748
GB07118768,2017,0.001
GB07118768,2018,0.001
GB07118786,2011,1.055
GB07118786,2012,-18.427
GB07118786,2013,-24.473
GB07118786,2014,-143.299
GB07118786,2015,-228.539
GB07118786,2016,-228.779
GB07118786,2017,-182.765
GB07118786,2018,-129.923
GB07118786,2019,-108.2
GB07118802,2011,21.721
GB07118802,2012,26.835
GB07118802,2013,32.039
GB07118802,2014,18.643
GB07118802,2015,10.991
GB07118802,2016,17.467
GB07118802,2017,5.802
GB07118802,2018,2.803
GB07118802,2019,1.579
GB07118805,2011,15.0
GB07118805,2012,13.0
GB07118805,2013,-253.0
GB07118805,2014,-629.0
GB07118805,2015,-692.0
GB07118805,2016,-10156.0
GB07118805,2017,-11113.0
GB07118805,2018,-11677.0
GB07118811,2011,0.42
GB07118811,2012,0.894
GB07118811,2013,-91.812
GB07118811,2014,0.1
GB07118872,2014,0.001
GB07118872,2015,0.001
GB07118872,2016,0.001
GB07118872,2017,0.001
GB07118872,2018,0.001
GB07118872,2019,0.001
GB07118879,2012,8.0
GB07118879,2013,6.29
GB07118879,2014,4.544
GB07118879,2015,1.77
GB07118879,2016,17.7
GB07118879,2017,8.981
GB07118879,2018,11.154
GB07118897,2011,-8.834
GB07118897,2012,-12.145
GB07118897,2013,-14.686
GB07118897,2014,-15.627
GB07118897,2015,-23.92
GB07118897,2016,-29.244
GB07118897,2017,-30.451
GB07118897,2018,-37.209
GB07118908,2012,14.754
GB07118908,2013,16.155
GB07118908,2014,1.85
GB07118942,2011,0.134
GB07118942,2012,0.075
GB07118942,2013,0.075
GB07118942,2014,0.075
GB07118944,2011,6.745
GB07118944,2012,7.472
GB07118944,2013,7.524
GB07118944,2014,2.364
GB07118944,2015,-4.193
GB07118944,2016,-9.689
GB07118944,2017,-11.987
GB07118944,2018,-14.036
GB07118944,2019,-15.656
GB07118962,2011,-2375.774
GB07118962,2012,-3794.32
GB07118962,2013,-4350.229
GB07118962,2014,-5243.657
GB07118962,2015,-6231.345
GB07118962,2016,-8496.901
GB07118962,2017,-8050.592
GB07118962,2018,-8992.255
GB07118968,2011,19.726
GB07118968,2012,-19.62
GB07118968,2013,731.108
GB07118968,2014,700.493
GB07118968,2015,669.408
GB07118968,2016,638.998
GB07118968,2017,609.391
GB07118968,2018,579.747
GB07119005,2011,-13.96
GB07119005,2012,-15.189
GB07119005,2013,-15.189
GB07119005,2014,-15.189
GB07119048,2011,-0.131
GB07119048,2012,-0.555
GB07119048,2013,-0.755
GB07119048,2014,0.019
GB07119048,2015,-0.901
GB07119048,2016,-0.974
GB07119048,2017,0.003
GB07119048,2018,-1.15
GB07119048,2019,-1.24
GB07119132,2011,-22.124
GB07119132,2012,-23.998
GB07119132,2013,-22.549
GB07119132,2014,18.559
GB07119132,2015,52.069
GB07119132,2016,69.17
GB07119132,2017,83.406
GB07119132,2018,92.349
GB07119132,2019,283.486
GB07119138,2011,1.068
GB07119138,2012,1.689
GB07119138,2013,2.262
GB07119138,2014,2.997
GB07119138,2015,2.718
GB07119138,2016,25.034
GB07119138,2017,5.93
GB07119138,2018,3.84
GB07119138,2019,6.1
GB07119151,2011,0.314
GB07119151,2012,2.66
GB07119151,2013,0.799
GB07119151,2014,9.535
GB07119151,2015,7.482
GB07119151,2016,10.34
GB07119151,2017,4.406
GB07119176,2011,0.002
GB07119176,2012,0.001
GB07119176,2013,0.001
GB07119176,2014,0.001
GB07119176,2015,0.001
GB07119176,2016,0.001
GB07119176,2017,0.001
GB07119176,2018,0.001
GB07119176,2019,0.001
GB07119181,2011,-8.534
GB07119181,2012,-20.584
GB07119181,2013,-45.977
GB07119181,2014,-50.258
GB07119181,2015,-102.548
GB07119181,2016,-138.329
GB07119181,2017,-172.764
GB07119181,2018,-181.15
GB07119184,2011,-0.871
GB07119184,2012,6.922
GB07119184,2013,4.238
GB07119184,2014,3.987
GB07119184,2015,3.513
GB07119184,2016,2.746
GB07119185,2011,0.22
GB07119185,2012,0.505
GB07119185,2013,0.95
GB07119235,2011,7.201
GB07119235,2012,14.723
GB07119235,2013,26.123
GB07119235,2014,-354.47
GB07119235,2015,399.863
GB07119235,2016,407.771
GB07119235,2017,408.288
GB07119235,2018,409.768
GB07119267,2011,0.467
GB07119267,2012,0.467
GB07119267,2013,0.467
GB07119267,2014,0.502
GB07119267,2015,0.926
GB07119267,2016,1.554
GB07119267,2017,-14.52
GB07119267,2018,-14.52
GB07119267,2019,-14.52
GB07119270,2012,-0.015
GB07119270,2013,0.476
GB07119270,2014,0.955
GB07119270,2015,1.081
GB07119270,2016,1.373
GB07119270,2017,1.228
GB07119270,2018,1.245
GB07119270,2019,1.242
GB07119272,2011,0.286
GB07119272,2012,13.325
GB07119272,2013,2.323
GB07119272,2014,1.065
GB07119272,2015,3.127
GB07119272,2016,0.91
GB07119272,2017,0.28
GB07119272,2018,3.842
GB07119272,2019,-2.737
GB07119274,2011,0.001
GB07119274,2012,0.001
GB07119274,2013,0.001
GB07119274,2014,0.001
GB07119274,2015,6.285
GB07119274,2016,0.246
GB07119316,2011,1.367
GB07119316,2012,3.29
GB07119316,2013,4.321
GB07119316,2014,0.207
GB07119316,2015,0.001
GB07119316,2016,0.482
GB07119316,2017,1.546
GB07119316,2018,1.693
GB07119316,2019,2.123
GB07119344,2011,-0.02
GB07119344,2012,-6.994
GB07119344,2013,-7.62
GB07119344,2014,-10.274
GB07119344,2015,-9.062
GB07119344,2016,-8.489
GB07119344,2017,-14.405
GB07119344,2018,-19.016
GB07119351,2011,0.001
GB07119351,2012,9.614
GB07119351,2013,10.838
GB07119351,2014,10.658
GB07119351,2015,17.888
GB07119351,2016,0.015
GB07119355,2011,6.317
GB07119355,2012,0.535
GB07119355,2013,3.305
GB07119355,2014,8.708
GB07119355,2015,15.872
GB07119355,2016,24.512
GB07119355,2017,-9.303
GB07119355,2018,36.397
GB07119355,2019,29.891
GB07119375,2011,0.66
GB07119375,2012,0.116
GB07119375,2013,17.51
GB07119375,2014,0.002
GB07119375,2015,0.804
GB07119375,2016,6.574
GB07119375,2017,25.941
GB07119375,2018,28.435
GB07119375,2019,35.017
GB07119377,2011,0.201
GB07119377,2012,148.654
GB07119377,2013,392.847
GB07119377,2014,297.015
GB07119377,2015,593.165
GB07119377,2016,1917.14
GB07119377,2017,2426.217
GB07119377,2018,2313.898
GB07119377,2019,2114.961
GB07119386,2011,-0.674
GB07119386,2012,-0.971
GB07119386,2013,-3.074
GB07119386,2014,0.518
GB07119386,2015,-59.681
GB07119386,2016,-47.337
GB07119386,2017,365.007
GB07119386,2018,4.849
GB07119397,2011,0.003
GB07119397,2012,9.41
GB07119397,2013,0.001
GB07119428,2011,-2.027
GB07119428,2012,-2.229
GB07119435,2011,0.456
GB07119435,2012,16.447
GB07119435,2013,0.004
GB07119451,2011,0.517
GB07119451,2012,0.226
GB07119451,2013,0.539
GB07119451,2014,1.462
GB07119451,2015,0.495
GB07119451,2016,0.501
GB07119451,2017,0.475
GB07119451,2018,3.312
GB07119451,2019,14.694
GB07119455,2011,0.108
GB07119455,2012,2.03
GB07119455,2013,2.164
GB07119455,2014,0.586
GB07119455,2015,0.172
GB07119455,2016,0.104
GB07119455,2017,0.131
GB07119455,2018,0.212
GB07119455,2019,-0.236
GB07119520,2011,40.235
GB07119520,2012,36.549
GB07119520,2013,30.22
GB07119520,2014,16.579
GB07119520,2015,0.448
GB07119520,2016,0.341
GB07119520,2017,40.216
GB07119520,2018,39.345
GB07119520,2019,38.109
GB07119546,2011,13.23
GB07119546,2012,13.12
GB07119546,2013,9.727
GB07119546,2014,4.64
GB07119546,2015,0.382
GB07119546,2016,0.716
GB07119546,2017,4.589
GB07119546,2018,4.056
GB07119546,2019,6.013
GB07119582,2011,-13.159
GB07119582,2012,9.845
GB07119582,2013,9.654
GB07119582,2014,10.495
GB07119582,2015,4.317
GB07119582,2016,0.911
GB07119582,2017,-1.647
GB07119582,2018,1.344
GB07119582,2019,3.139
GB07119592,2011,8.524
GB07119592,2012,14.27
GB07119592,2013,13.627
GB07119592,2014,7.817
GB07119592,2015,15.55
GB07119592,2016,17.207
GB07119592,2017,13.195
GB07119592,2018,0.586
GB07119592,2019,-0.434
GB07119622,2011,-0.274
GB07119622,2012,-0.111
GB07119622,2013,0.019
GB07119622,2014,-0.351
GB07119622,2015,-0.123
GB07119622,2016,0.755
GB07119622,2017,-0.776
GB07119622,2018,0.26
GB07119622,2019,2.144
GB07119628,2011,-0.968
GB07119628,2012,-5.016
GB07119628,2013,-1.191
GB07119628,2014,3.822
GB07119628,2015,2.883
GB07119628,2016,19.114
GB07119628,2017,20.191
GB07119628,2018,35.113
GB07119628,2019,41.297
GB07119685,2011,109.445
GB07119685,2012,-48.386
GB07119685,2013,-161.78
GB07119685,2014,-333.82
GB07119685,2015,-497.932
GB07119685,2016,-497.932
GB07119761,2011,17.179
GB07119761,2012,12.634
GB07119761,2013,10.65
GB07119761,2014,4.996
GB07119761,2015,2.878
GB07119761,2016,0.754
GB07119771,2011,3.195
GB07119771,2012,20.396
GB07119771,2013,0.001
GB07119833,2011,0.171
GB07119833,2012,1.02
GB07119833,2013,1.02
GB07119833,2014,1.02
GB07119833,2015,1.735
GB07119833,2016,2.608
GB07119833,2017,18.982
GB07119833,2018,20.511
GB07119833,2019,22.987
GB07119911,2011,-319.685
GB07119911,2012,-474.393
GB07119911,2013,-888.334
GB07119911,2014,40591.699
GB07119911,2015,123689.125
GB07119911,2016,120986.449
GB07119911,2017,131183.365
GB07119911,2018,135361.282
GB07119930,2011,2.184
GB07119930,2012,2.344
GB07119930,2013,2.544
GB07119930,2014,3.317
GB07119930,2015,13.031
GB07119930,2016,6.847
GB07119930,2017,28.016
GB07119930,2018,3.092
GB07119930,2019,0.226
GB07119938,2011,-500.023
GB07119938,2012,-677.248
GB07119938,2013,473.0
GB07119938,2014,859.0
GB07119938,2015,1824.0
GB07119938,2016,545.0
GB07119938,2017,99.0
GB07119938,2018,-84.0
GB07119940,2011,0.001
GB07119940,2012,2.834
GB07119940,2013,10.16
GB07119940,2014,21.32
GB07119940,2015,15.557
GB07119940,2016,13.833
GB07119940,2017,12.928
GB07119940,2018,0.001
GB07119940,2019,0.001
GB07119954,2011,1.368
GB07119954,2012,1.741
GB07119954,2013,9.923
GB07119954,2014,25.157
GB07119954,2015,25.072
GB07119954,2016,30.266
GB07119954,2017,17.423
GB07119954,2018,39.52
GB07119954,2019,51.131
GB07119958,2011,0.026
GB07119958,2012,0.174
GB07119958,2013,0.112
GB07119958,2014,0.275
GB07119958,2015,1.001
GB07119958,2016,2.902
GB07119958,2017,0.402
GB07119958,2018,39.507
GB07119958,2019,74.92
GB07119968,2011,0.056
GB07119968,2012,-6.16
GB07119968,2013,-5.055
GB07119968,2014,0.274
GB07119968,2015,0.336
GB07119968,2016,0.351
GB07119968,2017,0.169
GB07119968,2018,-0.262
GB07119968,2019,0.627
GB07120000,2011,-1158.104
GB07120000,2012,-5202.036
GB07120000,2013,-10100.458
GB07120000,2014,-19.169
GB07120000,2016,-19.169
GB07120000,2017,-19.169
GB07120000,2018,-19.169
GB07120000,2019,-19.169
GB07120004,2011,-6.189
GB07120004,2012,-9.054
GB07120004,2013,-12.869
GB07120004,2014,-14.835
GB07120004,2015,-14.882
GB07120004,2016,-15.982
GB07120004,2017,-23.791
GB07120004,2018,-21.147
GB07120004,2019,-15.135
GB07120006,2011,0.063
GB07120006,2012,0.101
GB07120006,2013,-0.046
GB07120006,2014,-0.056
GB07120006,2015,-0.07
GB07120006,2016,0.141
GB07120006,2017,0.214
GB07120006,2018,0.24
GB07120006,2019,0.001
GB07120008,2011,-0.054
GB07120008,2012,-0.721
GB07120008,2013,0.001
GB07120010,2011,0.075
GB07120010,2012,2.335
GB07120010,2013,0.728
GB07120010,2014,0.499
GB07120010,2015,1.046
GB07120010,2016,-4.83
GB07120010,2017,-4.83
GB07120010,2018,-3.436
GB07120010,2019,-2.527
GB07120025,2011,-1.173
GB07120025,2012,-2.782
GB07120025,2013,-0.895
GB07120025,2014,1.818
GB07120025,2015,0.57
GB07120025,2016,1.338
GB07120025,2017,0.001
GB07120025,2018,0.878
GB07120025,2019,0.161
GB07120035,2011,1.357
GB07120035,2012,-9.207
GB07120035,2013,-3.718
GB07120035,2014,-13.238
GB07120035,2015,-13.677
GB07120035,2016,-14.093
GB07120044,2011,16.072
GB07120044,2012,-2.251
GB07120044,2013,12.3
GB07120044,2014,-1.934
GB07120044,2015,-37.001
GB07120044,2016,-36.698
GB07120044,2017,-20.239
GB07120044,2018,-38.297
GB07120044,2019,-56.208
GB07120049,2011,21.262
GB07120049,2012,35.837
GB07120049,2013,26.35
GB07120049,2014,-7.247
GB07120049,2015,-63.901
GB07120049,2016,-60.936
GB07120049,2017,-87.031
GB07120049,2018,-127.386
GB07120049,2019,-148.171
GB07120068,2011,-0.067
GB07120068,2012,-1.53
GB07120068,2013,-11.099
GB07120068,2014,-20.935
GB07120100,2011,-2.738
GB07120100,2012,-2.738
GB07120100,2013,-2.738
GB07120100,2014,-2.738
GB07120100,2015,-5.438
GB07120100,2016,-4.458
GB07120100,2017,-4.146
GB07120100,2018,-4.146
GB07120100,2019,-15.816
GB07120107,2011,0.117
GB07120107,2012,0.015
GB07120107,2013,-0.059
GB07120107,2014,0.052
GB07120107,2015,0.062
GB07120107,2016,1.442
GB07120107,2017,0.215
GB07120107,2018,0.251
GB07120107,2019,0.353
GB07120134,2011,-3.787
GB07120134,2012,43.225
GB07120134,2013,-78.849
GB07120134,2014,90.303
GB07120134,2015,90.558
GB07120141,2011,-1870.567
GB07120141,2012,-4641.545
